cell_id,source_cds,cell,sample,Size_Factor,n.umi,hash_umis_W,pval_W,qval_W,top_to_second_best_ratio_W,top_oligo_W,RTwell,Ligwell,PCR_well,PCR_plate,RT_well,cell_type,num_genes_expressed,g1s_score,g2m_score,proliferation_index,UMAP1,UMAP2,Cluster,Partition,Trametinib_dose,Treatment,hash_plate,replicate,trametinib_dose,treatment,dose,dose_character,cell_line,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,total_counts_ribo,log1p_total_counts_ribo,pct_counts_ribo,drugname_drugconc
A07_H03_RT_BC_34_Lig_BC_36,U87MG,A07_H03_RT_BC_34_Lig_BC_36,sci3_sciPlex8_FollowUp,0.808471156264691,727,12,1.52422990410368e-12,2.17964876286826e-10,6.94551351351351,plate10_0_vehicle_0_rep1,34,36,A07,H03,34,Trametinib_0.0_vehicle_0.0,595,0.0,1.24525053899792,1.24525053899792,2.76687873553567,-11.2928355804644,5,3,0.0,vehicle,plate10,rep1,0.0,vehicle,0.0,0.0,U87MG,595,6.39024066706535,727,6.590301048196686,34,3.5553480614894135,4.676753782668501,6,1.9459101490553132,0.8253094910591471,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_34_Lig_BC_38,U87MG,A07_H03_RT_BC_34_Lig_BC_38,sci3_sciPlex8_FollowUp,0.981953275078022,883,14,0.0,0.0,10.0849036170674,plate10_0_GSK690693_1_rep1,34,38,A07,H03,34,Trametinib_0.0_GSK690693_1.0,618,0.702294414143872,1.11079010037851,1.39998402468616,2.8802212591105,-10.2818673721514,5,3,0.0,GSK690693,plate10,rep1,0.0,GSK690693,1.0,1.0,U87MG,618,6.428105272684596,883,6.784457062637643,177,5.181783550292085,20.045300113250285,7,2.0794415416798357,0.7927519818799547,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_34_Lig_BC_42,U87MG,A07_H03_RT_BC_34_Lig_BC_42,sci3_sciPlex8_FollowUp,0.397007156515123,357,9,0.999955956537163,1.0,3.89599828803766,plate6_0_vehicle_0_rep1,34,42,A07,H03,34,Trametinib_0.0_vehicle_0.0,322,0.0,2.14669576786345,2.14669576786345,2.45419729899697,-10.0543864837847,7,3,0.0,vehicle,plate6,rep1,0.0,vehicle,0.0,0.0,U87MG,322,5.777652323222656,357,5.8805329864007,19,2.995732273553991,5.322128851540616,1,0.6931471805599453,0.2801120448179272,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_34_Lig_BC_60,U87MG,A07_H03_RT_BC_34_Lig_BC_60,sci3_sciPlex8_FollowUp,1.20103005332306,1080,15,0.0,0.0,12.1931049530875,plate10_0_VE821_0.01_rep1,34,60,A07,H03,34,Trametinib_0.0_VE821_0.01,840,0.98029308330547,1.25215017964381,1.64153584951681,2.52301682185464,-10.4705127350054,5,3,0.0,VE821,plate10,rep1,0.0,VE821,0.01,0.01,U87MG,840,6.734591659972948,1080,6.985641817639208,63,4.1588830833596715,5.833333333333333,9,2.302585092994046,0.8333333333333334,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_34_Lig_BC_66,U87MG,A07_H03_RT_BC_34_Lig_BC_66,sci3_sciPlex8_FollowUp,0.851841685968023,766,8,8.75938050801212e-140,3.76653361844521e-137,5.20567851553767,plate6_0_AZ628_0.1_rep1,34,66,A07,H03,34,Trametinib_0.0_AZ628_0.1,554,0.776535233841495,1.73971294594614,1.92711101382315,1.72989643763833,-10.8365949264727,7,3,0.0,AZ628,plate6,rep1,0.0,AZ628,0.1,0.1,U87MG,554,6.318968113746434,766,6.642486801367256,139,4.941642422609304,18.14621409921671,9,2.302585092994046,1.1749347258485638,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_34_Lig_BC_79,U87MG,A07_H03_RT_BC_34_Lig_BC_79,sci3_sciPlex8_FollowUp,1.596925144974,1436,21,0.0,0.0,4.58599978158786,plate11_0_Temozolomide_1_rep2,34,79,A07,H03,34,Trametinib_0.0_Temozolomide_1.0,919,0.8119993582346,3.07568481361469,3.13188422858811,3.94060767840676,-8.92231784975148,5,3,0.0,Temozolomide,plate11,rep2,0.0,Temozolomide,1.0,1.0,U87MG,919,6.824373670043086,1436,7.270312886079025,315,5.755742213586912,21.935933147632312,13,2.6390573296152584,0.9052924791086351,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_35_Lig_BC_10,U87MG,A07_H03_RT_BC_35_Lig_BC_10,sci3_sciPlex8_FollowUp,1.19880592359469,1078,6,5.33578245694729e-20,9.81783972078301e-18,3.99870605995256,plate6_0.01_BID1870_0.01_rep1,35,10,A07,H03,35,Trametinib_0.01_BID1870_0.01,875,1.25347418324294,3.29060337102625,3.37968616168518,4.16959918689065,-9.30642925417043,5,3,0.01,BID1870,plate6,rep1,0.01,BID1870,0.01,0.01,U87MG,875,6.775366090936392,1078,6.983789965258135,35,3.58351893845611,3.2467532467532463,11,2.4849066497880004,1.0204081632653061,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_35_Lig_BC_5,U87MG,A07_H03_RT_BC_35_Lig_BC_5,sci3_sciPlex8_FollowUp,0.560480691550762,504,9,2.60397231714056e-21,4.99962684890988e-19,5.04909447959852,plate6_0_AZ628_0.01_rep1,35,5,A07,H03,35,Trametinib_0.0_AZ628_0.01,445,1.02395439508612,0.0,1.02395439508612,3.33439863871865,-11.0372718445025,5,3,0.0,AZ628,plate6,rep1,0.0,AZ628,0.01,0.01,U87MG,445,6.100318952020064,504,6.22455842927536,19,2.995732273553991,3.7698412698412698,4,1.6094379124341003,0.7936507936507936,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_35_Lig_BC_64,U87MG,A07_H03_RT_BC_35_Lig_BC_64,sci3_sciPlex8_FollowUp,0.504877448341361,454,9,4.9197693313526196e-228,2.65175566959906e-225,6.05066031608573,plate9_0_Palbociclib_0.01_rep2,35,64,A07,H03,35,Trametinib_0.0_Palbociclib_0.01,351,0.0,0.0,0.0,2.14916552256875,-9.89776073610402,7,3,0.0,Palbociclib,plate9,rep2,0.0,Palbociclib,0.01,0.01,U87MG,351,5.863631175598097,454,6.12029741895095,74,4.31748811353631,16.299559471365637,2,1.0986122886681098,0.4405286343612335,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_35_Lig_BC_75,U87MG,A07_H03_RT_BC_35_Lig_BC_75,sci3_sciPlex8_FollowUp,0.636101102315547,572,5,1.64427893948846e-07,1.84159241222708e-05,3.00757084144495,plate11_0_vehicle_0_rep2,35,75,A07,H03,35,Trametinib_0.0_vehicle_0.0,472,1.42169873272,0.944713797123301,1.74330974421683,3.79734982203774,-11.9752982727251,5,3,0.0,vehicle,plate11,rep2,0.0,vehicle,0.0,0.0,U87MG,472,6.159095388491933,572,6.35088571671474,0,0.0,0.0,0,0.0,0.0,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_35_Lig_BC_89,U87MG,A07_H03_RT_BC_35_Lig_BC_89,sci3_sciPlex8_FollowUp,0.361421080861107,325,11,4.4483002142995506e-151,1.9883901957918998e-148,9.67715806526267,plate9_10_vehicle_0_rep2,35,89,A07,H03,35,Trametinib_10.0_vehicle_10.0,282,0.0,0.0,0.0,0.659968745224998,-12.0565599075518,7,3,10.0,vehicle,plate9,rep2,10.0,Trametinib,10.0,0.0,U87MG,282,5.645446897643238,325,5.786897381366708,2,1.0986122886681098,0.6153846153846154,2,1.0986122886681098,0.6153846153846154,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_36_Lig_BC_10,U87MG,A07_H03_RT_BC_36_Lig_BC_10,sci3_sciPlex8_FollowUp,0.743971394141785,669,22,0.0,0.0,18.6735195530726,plate10_0_VE821_10_rep1,36,10,A07,H03,36,Trametinib_0.0_VE821_10.0,469,0.0,2.04390354522738,2.04390354522738,1.70367027472787,-10.5875819793902,7,3,0.0,VE821,plate10,rep1,0.0,VE821,10.0,10.0,U87MG,469,6.152732694704104,669,6.507277712385012,140,4.948759890378168,20.92675635276532,6,1.9459101490553132,0.8968609865470852,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_36_Lig_BC_12,U87MG,A07_H03_RT_BC_36_Lig_BC_12,sci3_sciPlex8_FollowUp,0.509325707798113,458,25,0.0,0.0,5.68152089568784,plate6_10_RIPA56_10_rep1,36,12,A07,H03,36,Trametinib_10.0_RIPA56_10.0,387,0.0,0.0,0.0,2.94136799525552,-12.5108283630571,5,3,10.0,RIPA56,plate6,rep1,10.0,RIPA56,10.0,10.0,U87MG,387,5.961005339623274,458,6.129050210060545,11,2.4849066497880004,2.4017467248908297,3,1.3862943611198906,0.6550218340611353,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_36_Lig_BC_36,U87MG,A07_H03_RT_BC_36_Lig_BC_36,sci3_sciPlex8_FollowUp,0.563816886143326,507,19,0.0,0.0,11.0285775676837,plate9_1_AZ628_1_rep2,36,36,A07,H03,36,Trametinib_1.0_AZ628_1.0,410,1.02015530495707,0.0,1.02015530495707,1.30670083712868,-11.9945968261919,7,3,1.0,AZ628,plate9,rep2,1.0,AZ628,1.0,1.0,U87MG,410,6.018593214496234,507,6.230481447578482,33,3.5263605246161616,6.508875739644971,1,0.6931471805599453,0.19723865877712032,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_36_Lig_BC_54,U87MG,A07_H03_RT_BC_36_Lig_BC_54,sci3_sciPlex8_FollowUp,0.618308064488539,556,9,1.1500104372630799e-36,2.7485249450587697e-34,5.01948473695605,plate6_0.01_AZ628_0.01_rep1,36,54,A07,H03,36,Trametinib_0.01_AZ628_0.01,463,0.962149658337051,2.20679902193829,2.37060821740057,3.29596365641885,-10.3462489715777,5,3,0.01,AZ628,plate6,rep1,0.01,AZ628,0.01,0.01,U87MG,463,6.139884552226255,556,6.322565239927284,48,3.8918202981106265,8.633093525179856,1,0.6931471805599453,0.1798561151079137,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_36_Lig_BC_58,U87MG,A07_H03_RT_BC_36_Lig_BC_58,sci3_sciPlex8_FollowUp,0.88742776162204,798,18,7.526085286117969e-78,2.40082120627163e-75,15.5088624635405,plate6_0_vehicle_0_rep1,36,58,A07,H03,36,Trametinib_0.0_vehicle_0.0,619,0.0,0.0,0.0,2.66246212672524,-11.0088027588091,5,3,0.0,vehicle,plate6,rep1,0.0,vehicle,0.0,0.0,U87MG,619,6.429719478039138,798,6.683360945766275,72,4.290459441148391,9.022556390977442,6,1.9459101490553132,0.7518796992481203,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_36_Lig_BC_62,U87MG,A07_H03_RT_BC_36_Lig_BC_62,sci3_sciPlex8_FollowUp,0.381438248416491,343,8,0.0,0.0,inf,plate6_10_Salubrinal_10_rep1,36,62,A07,H03,36,Trametinib_10.0_Salubrinal_10.0,278,0.0,0.0,0.0,0.679607223980949,-12.0357125869951,7,3,10.0,Salubrinal,plate6,rep1,10.0,Salubrinal,10.0,10.0,U87MG,278,5.631211781821365,343,5.840641657373398,11,2.4849066497880004,3.206997084548105,2,1.0986122886681098,0.5830903790087464,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_36_Lig_BC_68,U87MG,A07_H03_RT_BC_36_Lig_BC_68,sci3_sciPlex8_FollowUp,1.22994373979195,1106,12,1.7356697476078e-38,4.2350341841630295e-36,6.98962162162162,plate9_0.01_BID1870_0.01_rep2,36,68,A07,H03,36,Trametinib_0.01_BID1870_0.01,787,0.965496290730126,2.37551429731388,2.51629504452996,2.8336862440043,-9.53477131044484,5,3,0.01,BID1870,plate9,rep2,0.01,BID1870,0.01,0.01,U87MG,787,6.669498089857879,1106,7.009408932708637,200,5.303304908059076,18.083182640144667,14,2.70805020110221,1.2658227848101267,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_36_Lig_BC_69,U87MG,A07_H03_RT_BC_36_Lig_BC_69,sci3_sciPlex8_FollowUp,0.765100626561358,688,36,0.0,0.0,30.0416202982417,plate10_0.1_MK2206_0.1_rep1,36,69,A07,H03,36,Trametinib_0.1_MK2206_0.1,524,0.835955616793453,0.835955616793453,1.2848249430991,0.842786442750023,-11.8611882797442,7,3,0.1,MK2206,plate10,rep1,0.1,MK2206,0.1,0.1,U87MG,524,6.263398262591624,688,6.535241271013659,35,3.58351893845611,5.087209302325581,2,1.0986122886681098,0.29069767441860467,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_36_Lig_BC_7,U87MG,A07_H03_RT_BC_36_Lig_BC_7,sci3_sciPlex8_FollowUp,0.934134485917937,840,12,6.30734456846876e-281,3.76548470737585e-278,9.29833518312986,plate6_0_DDR1IN_0.01_rep1,36,7,A07,H03,36,Trametinib_0.0_DDR1IN_0.01,640,0.0,0.0,0.0,2.11210931491189,-11.2910626999102,7,3,0.0,DDR1IN,plate6,rep1,0.0,DDR1IN,0.01,0.01,U87MG,640,6.46302945692067,840,6.734591659972948,50,3.9318256327243257,5.952380952380952,14,2.70805020110221,1.6666666666666667,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_45_Lig_BC_89,U87MG,A07_H03_RT_BC_45_Lig_BC_89,sci3_sciPlex8_FollowUp,1.88717407452707,1697,46,0.0,0.0,43.7029032962235,plate6_0.01_Doxorubicin_0.01_rep1,45,89,A07,H03,45,Trametinib_0.01_Doxorubicin_0.01,1060,0.425197683370811,0.951533726085526,1.13769558743519,1.66609467219643,-11.0735248199663,7,3,0.01,Doxorubicin,plate6,rep1,0.01,Doxorubicin,0.01,0.01,U87MG,1060,6.966967138613983,1697,7.437206366871292,211,5.356586274672012,12.433706540954626,8,2.1972245773362196,0.4714201532115498,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_45_Lig_BC_95,U87MG,A07_H03_RT_BC_45_Lig_BC_95,sci3_sciPlex8_FollowUp,0.66279065905606,596,7,5.23929887659411e-282,3.13310072820328e-279,4.0470715835141,plate6_0_Temsirolimus_10_rep1,45,95,A07,H03,45,Trametinib_0.0_Temsirolimus_10.0,477,0.0,1.39067077948302,1.39067077948302,2.2436131353312,-10.9979919067583,7,3,0.0,Temsirolimus,plate6,rep1,0.0,Temsirolimus,10.0,10.0,U87MG,477,6.169610732491456,596,6.391917113392602,39,3.6888794541139363,6.543624161073826,2,1.0986122886681098,0.33557046979865773,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_46_Lig_BC_13,U87MG,A07_H03_RT_BC_46_Lig_BC_13,sci3_sciPlex8_FollowUp,0.686144021204008,617,56,0.0,0.0,53.4862808392898,plate10_0.01_GSK690693_0.01_rep1,46,13,A07,H03,46,Trametinib_0.01_GSK690693_0.01,485,0.89911200760583,2.74561568084977,2.8350715981531,3.32041801165871,-8.62049995576955,5,3,0.01,GSK690693,plate10,rep1,0.01,GSK690693,0.01,0.01,U87MG,485,6.186208623900494,617,6.42648845745769,86,4.465908118654584,13.938411669367909,6,1.9459101490553132,0.9724473257698543,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_46_Lig_BC_14,U87MG,A07_H03_RT_BC_46_Lig_BC_14,sci3_sciPlex8_FollowUp,3.66758992209209,3298,87,0.0,0.0,7.12829450391293,plate11_0.01_Roscovitine_0.01_rep2,46,14,A07,H03,46,Trametinib_0.01_Roscovitine_0.01,2126,1.38610554313354,1.57219713389064,2.05623246428245,3.17464698504739,-10.6387771240435,5,3,0.01,Roscovitine,plate11,rep2,0.01,Roscovitine,0.01,0.01,U87MG,2126,7.6624678152002375,3298,8.101374671228582,156,5.056245805348308,4.730139478471801,26,3.295836866004329,0.7883565797453002,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_46_Lig_BC_54,U87MG,A07_H03_RT_BC_46_Lig_BC_54,sci3_sciPlex8_FollowUp,0.727290421178965,654,11,3.17508154519575e-165,1.45736242924485e-162,7.05002165439584,plate9_0_BID1870_1_rep2,46,54,A07,H03,46,Trametinib_0.0_BID1870_1.0,484,0.0,1.32173799890177,1.32173799890177,2.3531466836863,-9.67730175172902,7,3,0.0,BID1870,plate9,rep2,0.0,BID1870,1.0,1.0,U87MG,484,6.184148890937483,654,6.484635235635252,130,4.875197323201151,19.877675840978593,9,2.302585092994046,1.3761467889908259,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_46_Lig_BC_64,U87MG,A07_H03_RT_BC_46_Lig_BC_64,sci3_sciPlex8_FollowUp,0.463731048366404,417,6,0.789345583670831,1.0,4.9610305260879,plate9_0_vehicle_0_rep2,46,64,A07,H03,46,Trametinib_0.0_vehicle_0.0,367,1.14943922048191,1.14943922048191,1.67012741921681,2.45129026126199,-10.1588700882158,7,3,0.0,vehicle,plate9,rep2,0.0,vehicle,0.0,0.0,U87MG,367,5.908082938168931,417,6.035481432524756,9,2.302585092994046,2.158273381294964,3,1.3862943611198906,0.7194244604316548,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_46_Lig_BC_70,U87MG,A07_H03_RT_BC_46_Lig_BC_70,sci3_sciPlex8_FollowUp,1.86493277724331,1677,33,0.0,0.0,24.2885876694359,plate10_0_GSK690693_10_rep1,46,70,A07,H03,46,Trametinib_0.0_GSK690693_10.0,1115,2.07577992615017,2.14088617978013,2.73940245157021,2.9774519319468,-9.05113350069142,5,3,0.0,GSK690693,plate10,rep1,0.0,GSK690693,10.0,10.0,U87MG,1115,7.017506142941256,1677,7.425357887027151,321,5.7745515455444085,19.141323792486585,24,3.2188758248682006,1.4311270125223614,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_46_Lig_BC_78,U87MG,A07_H03_RT_BC_46_Lig_BC_78,sci3_sciPlex8_FollowUp,0.879643307572724,791,21,0.0,0.0,17.7481514676227,plate10_0.01_MK2206_0.01_rep1,46,78,A07,H03,46,Trametinib_0.01_MK2206_0.01,600,0.0,0.759320814809284,0.759320814809284,1.48249591540627,-10.3258126846514,7,3,0.01,MK2206,plate10,rep1,0.01,MK2206,0.01,0.01,U87MG,600,6.398594934535208,791,6.674561391814426,102,4.634728988229636,12.895069532237674,10,2.3978952727983707,1.2642225031605563,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_46_Lig_BC_82,U87MG,A07_H03_RT_BC_46_Lig_BC_82,sci3_sciPlex8_FollowUp,0.601627091525719,541,13,9.27633390078554e-198,4.69382495379749e-195,12.8132474701012,plate6_0.1_BMS345541_0.1_rep1,46,82,A07,H03,46,Trametinib_0.1_BMS345541_0.1,422,0.0,0.0,0.0,0.465035271161125,-11.8965486160479,7,3,0.1,BMS345541,plate6,rep1,0.1,BMS345541,0.1,0.1,U87MG,422,6.0473721790462776,541,6.295266001439646,45,3.828641396489095,8.317929759704251,7,2.0794415416798357,1.2939001848428837,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_47_Lig_BC_11,U87MG,A07_H03_RT_BC_47_Lig_BC_11,sci3_sciPlex8_FollowUp,1.0864873723117,977,18,0.0,0.0,17.2468252135765,plate11_0_Roscovitine_10_rep2,47,11,A07,H03,47,Trametinib_0.0_Roscovitine_10.0,559,0.0,0.0,0.0,1.15884936999612,-10.2238706222735,7,3,0.0,Roscovitine,plate11,rep2,0.0,Roscovitine,10.0,10.0,U87MG,559,6.327936783729195,977,6.885509670034818,305,5.723585101952381,31.218014329580345,11,2.4849066497880004,1.1258955987717503,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_47_Lig_BC_16,U87MG,A07_H03_RT_BC_47_Lig_BC_16,sci3_sciPlex8_FollowUp,1.80599333944134,1624,20,0.0,0.0,17.3558093564683,plate9_0_DDR1IN_10_rep2,47,16,A07,H03,47,Trametinib_0.0_DDR1IN_10.0,973,0.978752984458267,1.46378104852562,1.7889901520747,2.04348505687051,-10.542801248189,7,3,0.0,DDR1IN,plate9,rep2,0.0,DDR1IN,10.0,10.0,U87MG,973,6.881411303642535,1624,7.393263094763838,407,6.0112671744041615,25.061576354679804,10,2.3978952727983707,0.6157635467980296,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_47_Lig_BC_30,U87MG,A07_H03_RT_BC_47_Lig_BC_30,sci3_sciPlex8_FollowUp,0.494868864563669,445,5,0.0003420275131134,0.0307824761802148,3.04821389436774,plate6_0_BMS345541_0.01_rep1,47,30,A07,H03,47,Trametinib_0.0_BMS345541_0.01,348,0.0,1.61769864011344,1.61769864011344,2.60648883532815,-9.26619850313283,7,3,0.0,BMS345541,plate6,rep1,0.0,BMS345541,0.01,0.01,U87MG,348,5.855071922202427,445,6.100318952020064,83,4.430816798843313,18.651685393258425,12,2.5649493574615367,2.696629213483146,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_47_Lig_BC_43,U87MG,A07_H03_RT_BC_47_Lig_BC_43,sci3_sciPlex8_FollowUp,0.400343351107687,360,10,1.3305072724583399e-286,7.98304363475006e-284,6.02153779883696,plate6_0_Temsirolimus_1_rep1,47,43,A07,H03,47,Trametinib_0.0_Temsirolimus_1.0,330,2.3971152945228,1.79104451238336,2.77178435983762,3.83241213511758,-10.5340083709917,5,3,0.0,Temsirolimus,plate6,rep1,0.0,Temsirolimus,1.0,1.0,U87MG,330,5.802118375377063,360,5.8888779583328805,17,2.8903717578961645,4.722222222222222,4,1.6094379124341003,1.1111111111111112,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_47_Lig_BC_47,U87MG,A07_H03_RT_BC_47_Lig_BC_47,sci3_sciPlex8_FollowUp,0.475963761872473,428,9,3.8080023906780196e-48,1.02054464070171e-45,3.99806284976324,plate11_0.01_vehicle_0_rep2,47,47,A07,H03,47,Trametinib_0.01_vehicle_0.01,321,0.0,0.0,0.0,1.79725576590829,-10.1885827652178,7,3,0.01,vehicle,plate11,rep2,0.01,Trametinib,0.01,0.0,U87MG,321,5.7745515455444085,428,6.061456918928017,94,4.553876891600541,21.962616822429908,1,0.6931471805599453,0.23364485981308408,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_48_Lig_BC_1,U87MG,A07_H03_RT_BC_48_Lig_BC_1,sci3_sciPlex8_FollowUp,0.656118269870932,590,10,1.0535913711852198e-42,2.65505025538675e-40,6.0129785853342,plate9_0_AZ628_1_rep2,48,1,A07,H03,48,Trametinib_0.0_AZ628_1.0,416,0.0,0.0,0.0,1.2169264669352,-10.5831855407915,7,3,0.0,AZ628,plate9,rep2,0.0,AZ628,1.0,1.0,U87MG,416,6.0330862217988015,590,6.3818160174060985,111,4.718498871295094,18.8135593220339,7,2.0794415416798357,1.1864406779661016,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_48_Lig_BC_32,U87MG,A07_H03_RT_BC_48_Lig_BC_32,sci3_sciPlex8_FollowUp,0.362533145725295,326,7,9.99921450030079e-133,4.13967480312453e-130,4.97149592798971,plate9_0_AZ628_1_rep2,48,32,A07,H03,48,Trametinib_0.0_AZ628_1.0,247,0.0,1.32398494678109,1.32398494678109,2.19585121821694,-9.07784687196828,7,3,0.0,AZ628,plate9,rep2,0.0,AZ628,1.0,1.0,U87MG,247,5.5134287461649825,326,5.7899601708972535,67,4.219507705176107,20.552147239263803,6,1.9459101490553132,1.8404907975460123,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_48_Lig_BC_38,U87MG,A07_H03_RT_BC_48_Lig_BC_38,sci3_sciPlex8_FollowUp,0.828488323820075,745,12,0.0,0.0,7.13109023377758,plate11_0_Nintedanib_10_rep2,48,38,A07,H03,48,Trametinib_0.0_Nintedanib_10.0,499,0.791642108297619,2.65866342191826,2.73982088350424,3.42621697139077,-9.51401363527394,5,3,0.0,Nintedanib,plate11,rep2,0.0,Nintedanib,10.0,10.0,U87MG,499,6.214608098422191,745,6.61472560020376,182,5.209486152841421,24.42953020134228,7,2.0794415416798357,0.9395973154362416,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_48_Lig_BC_49,U87MG,A07_H03_RT_BC_48_Lig_BC_49,sci3_sciPlex8_FollowUp,0.379214118688115,341,8,0.0,0.0,5.0678113453597,plate11_0.1_vehicle_0_rep2,48,49,A07,H03,48,Trametinib_0.1_vehicle_0.1,284,0.0,0.0,0.0,2.81657971095376,-12.6221946350298,5,3,0.1,vehicle,plate11,rep2,0.1,Trametinib,0.1,0.0,U87MG,284,5.652489180268651,341,5.834810737062605,4,1.6094379124341003,1.1730205278592376,1,0.6931471805599453,0.2932551319648094,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_48_Lig_BC_60,U87MG,A07_H03_RT_BC_48_Lig_BC_60,sci3_sciPlex8_FollowUp,0.633876972587171,570,36,0.0,0.0,32.3442729841339,plate6_0.01_vehicle_0_rep1,48,60,A07,H03,48,Trametinib_0.01_vehicle_0.01,429,0.0,0.0,0.0,1.19093037795357,-10.742866860982,7,3,0.01,vehicle,plate6,rep1,0.01,Trametinib,0.01,0.0,U87MG,429,6.063785208687608,570,6.3473892096560105,63,4.1588830833596715,11.052631578947368,9,2.302585092994046,1.5789473684210527,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_48_Lig_BC_67,U87MG,A07_H03_RT_BC_48_Lig_BC_67,sci3_sciPlex8_FollowUp,1.08092704799076,972,17,0.0,0.0,11.3850766155896,plate11_0_Roscovitine_0.1_rep2,48,67,A07,H03,48,Trametinib_0.0_Roscovitine_0.1,649,0.654994439859767,3.18338523203553,3.22101063042593,3.14522064875893,-8.7131017318926,5,3,0.0,Roscovitine,plate11,rep2,0.0,Roscovitine,0.1,0.1,U87MG,649,6.476972362889683,972,6.880384082186005,226,5.424950017481403,23.25102880658436,4,1.6094379124341003,0.411522633744856,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_48_Lig_BC_90,U87MG,A07_H03_RT_BC_48_Lig_BC_90,sci3_sciPlex8_FollowUp,0.371429664638799,334,13,0.0,0.0,12.6549932218708,plate11_0_MK2206_1_rep2,48,90,A07,H03,48,Trametinib_0.0_MK2206_1.0,302,1.30624950732452,0.0,1.30624950732452,2.92963851641946,-10.461879121419,5,3,0.0,MK2206,plate11,rep2,0.0,MK2206,1.0,1.0,U87MG,302,5.713732805509369,334,5.814130531825066,18,2.9444389791664403,5.389221556886228,7,2.0794415416798357,2.095808383233533,"[('DMSO_TF', 0.0, 'uM')]"
A07_H03_RT_BC_57_Lig_BC_13,U87MG,A07_H03_RT_BC_57_Lig_BC_13,sci3_sciPlex8_FollowUp,0.964160237251013,867,8,1.46436729724518e-101,5.33029696197245e-99,3.03297895422,plate11_0_Alectinib_0.01_rep2,57,13,A07,H03,57,Trametinib_0.0_Alectinib_0.01,595,0.7115625707693,1.12309154409347,1.41379181574165,2.39742721270852,-8.93217979585744,7,3,0.0,Alectinib,plate11,rep2,0.0,Alectinib,0.01,0.01,U87MG,595,6.39024066706535,867,6.7661917146603505,207,5.337538079701318,23.875432525951556,9,2.302585092994046,1.0380622837370241,"[('DMSO_TF', 0.0, 'uM')]"
